star,lat,long,order_day,checkin_day,size,orientation,bed,attribute_number,max_guest_number,have_breakfast,cancel_ticket,price
4,11.894790584162,108.42905772379999,25-11-2018,30-11-2018,350,Hướng vườn,5 Giường đôi,6,10,1,0,1189000
4,11.894790584162,108.42905772379999,25-11-2018,30-11-2018,350,Hướng vườn,5 Giường đôi,6,10,1,1,1189000
4,11.894790584162,108.42905772379999,25-11-2018,01-12-2018,35,Hướng vườn,2 Giường đơn,6,2,1,0,1263000
4,11.894790584162,108.42905772379999,25-11-2018,01-12-2018,35,Hướng vườn,2 Giường đơn,6,2,1,1,1263000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,35,Hướng vườn,1 Giường đôi,6,2,1,0,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,35,Hướng vườn,1 Giường đôi,6,2,1,1,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,35,Hướng vườn,2 Giường đơn,6,2,1,0,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,35,Hướng vườn,2 Giường đơn,6,2,1,1,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,50,Hướng vườn,1 Giường đôi,6,2,1,0,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,50,Hướng vườn,1 Giường đôi,6,2,1,1,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,50,Hướng vườn,2 Giường đơn,6,2,1,0,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,50,Hướng vườn,2 Giường đơn,6,2,1,1,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,40,Hướng vườn,1 Giường đôi,6,2,1,0,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,40,Hướng vườn,1 Giường đôi,6,2,1,1,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,270,Hướng vườn,4 Giường đôi,6,8,1,0,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,270,Hướng vườn,4 Giường đôi,6,8,1,1,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,350,Hướng vườn,5 Giường đôi,6,10,1,0,1089000
4,11.894790584162,108.42905772379999,25-11-2018,02-12-2018,350,Hướng vườn,5 Giường đôi,6,10,1,1,1089000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,0,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,1,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,35,Không cửa sổ,2 Giường đơn,6,2,1,0,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,35,Không cửa sổ,2 Giường đơn,6,2,1,1,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,0,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,1,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,0,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,1,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,0,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,1,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,0,1161000
4,11.894790584162,108.42905772379999,06-01-2019,07-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,1,1161000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,35,Không cửa sổ,2 Giường đơn,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,35,Không cửa sổ,2 Giường đơn,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,50,Hướng vườn,1 Giường đôi,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,50,Hướng vườn,1 Giường đôi,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,50,Hướng vườn,2 Giường đơn,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,50,Hướng vườn,2 Giường đơn,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,08-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,50,Hướng vườn,1 Giường đôi,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,50,Hướng vườn,1 Giường đôi,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,0,1210000
4,11.894790584162,108.42905772379999,06-01-2019,09-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,1,1210000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,35,Không cửa sổ,2 Giường đơn,6,2,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,35,Không cửa sổ,2 Giường đơn,6,2,1,1,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,35,Hướng vườn,1 Giường đôi,6,2,1,1,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,35,Hướng vườn,2 Giường đơn,6,2,1,1,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,50,Hướng vườn,1 Giường đôi,6,2,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,50,Hướng vườn,1 Giường đôi,6,2,1,1,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,50,Hướng vườn,2 Giường đơn,6,2,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,50,Hướng vườn,2 Giường đơn,6,2,1,1,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,40,Hướng vườn,1 Giường đôi,6,2,1,1,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,270,Hướng vườn,4 Giường đôi,6,8,1,1,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,0,1139000
4,11.894790584162,108.42905772379999,06-01-2019,10-01-2019,350,Hướng vườn,5 Giường đôi,6,10,1,1,1139000
1,11.940914999999999,108.436001,25-11-2018,26-11-2018,18,Không cửa sổ,1 Giường đôi,11,2,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,26-11-2018,22,Hướng phố,1 Giường đôi,11,2,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,26-11-2018,22,Không cửa sổ,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,26-11-2018,30,Hướng phố,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,26-11-2018,32,Không cửa sổ,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,26-11-2018,35,Hướng phố,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,27-11-2018,18,Không cửa sổ,1 Giường đôi,11,2,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,27-11-2018,22,Không cửa sổ,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,27-11-2018,30,Hướng phố,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,27-11-2018,32,Không cửa sổ,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,27-11-2018,35,Hướng phố,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,28-11-2018,18,Không cửa sổ,1 Giường đôi,11,2,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,28-11-2018,22,Hướng phố,1 Giường đôi,11,2,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,28-11-2018,22,Không cửa sổ,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,28-11-2018,30,Hướng phố,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,28-11-2018,32,Không cửa sổ,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,28-11-2018,35,Hướng phố,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,29-11-2018,18,Không cửa sổ,1 Giường đôi,11,2,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,29-11-2018,22,Không cửa sổ,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,29-11-2018,30,Hướng phố,2 Giường đôi,11,4,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,29-11-2018,32,Không cửa sổ,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,29-11-2018,35,Hướng phố,3 Giường đôi,11,6,0,1,227000
1,11.940914999999999,108.436001,25-11-2018,30-11-2018,18,Không cửa sổ,1 Giường đôi,11,2,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,30-11-2018,22,Hướng phố,1 Giường đôi,11,2,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,30-11-2018,22,Không cửa sổ,2 Giường đôi,11,4,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,30-11-2018,30,Hướng phố,2 Giường đôi,11,4,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,30-11-2018,32,Không cửa sổ,3 Giường đôi,11,6,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,30-11-2018,35,Hướng phố,3 Giường đôi,11,6,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,01-12-2018,22,Không cửa sổ,2 Giường đôi,11,4,0,1,384000
1,11.940914999999999,108.436001,25-11-2018,01-12-2018,30,Hướng phố,2 Giường đôi,11,4,0,1,384000
1,11.940914999999999,108.436001,25-11-2018,01-12-2018,32,Không cửa sổ,3 Giường đôi,11,6,0,1,384000
1,11.940914999999999,108.436001,25-11-2018,01-12-2018,35,Hướng phố,3 Giường đôi,11,6,0,1,384000
1,11.940914999999999,108.436001,25-11-2018,02-12-2018,18,Không cửa sổ,1 Giường đôi,11,2,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,02-12-2018,22,Không cửa sổ,2 Giường đôi,11,4,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,02-12-2018,30,Hướng phố,2 Giường đôi,11,4,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,02-12-2018,32,Không cửa sổ,3 Giường đôi,11,6,0,1,267000
1,11.940914999999999,108.436001,25-11-2018,02-12-2018,35,Hướng phố,3 Giường đôi,11,6,0,1,267000
1,11.940914999999999,108.436001,06-01-2019,07-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,07-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,07-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,07-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,07-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,07-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,08-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,08-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,08-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,08-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,08-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,08-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,09-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,09-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,09-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,09-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,09-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,09-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,10-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,10-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,10-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,10-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,10-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,10-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,06-01-2019,11-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,11-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,11-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,11-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,11-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,11-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,12-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,06-01-2019,12-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,479000
1,11.940914999999999,108.436001,06-01-2019,12-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,479000
1,11.940914999999999,108.436001,06-01-2019,12-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,06-01-2019,12-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,479000
1,11.940914999999999,108.436001,06-01-2019,12-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,479000
1,11.940914999999999,108.436001,06-01-2019,13-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,13-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,13-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,13-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,13-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,06-01-2019,13-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,07-01-2019,08-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,08-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,08-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,08-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,08-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,08-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,09-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,09-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,09-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,09-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,09-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,09-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,10-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,10-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,10-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,10-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,10-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,10-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,261000
1,11.940914999999999,108.436001,07-01-2019,11-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,07-01-2019,11-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,305000
1,11.940914999999999,108.436001,07-01-2019,11-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,07-01-2019,11-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,305000
1,11.940914999999999,108.436001,07-01-2019,11-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,07-01-2019,11-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,305000
1,11.940914999999999,108.436001,07-01-2019,12-01-2019,22,Không cửa sổ,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,07-01-2019,12-01-2019,18,Không cửa sổ,1 Giường đôi,11,2,0,1,479000
1,11.940914999999999,108.436001,07-01-2019,12-01-2019,22,Hướng phố,1 Giường đôi,11,2,0,1,479000
1,11.940914999999999,108.436001,07-01-2019,12-01-2019,30,Hướng phố,2 Giường đôi,11,4,0,1,479000
1,11.940914999999999,108.436001,07-01-2019,12-01-2019,32,Không cửa sổ,3 Giường đôi,11,6,0,1,479000
1,11.940914999999999,108.436001,07-01-2019,12-01-2019,35,Hướng phố,3 Giường đôi,11,6,0,1,479000
